1779449187.413597 server started (28679): version 3.4, socket /tmp/tmux-1000/default, protocol 8
1779449187.413611 on Linux 6.6.87.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun  5 18:30:46 UTC 2025
1779449187.413615 using libevent 2.1.12-stable poll
1779449187.413617 using ncurses 6.4 20240113
1779449187.431173 cmd_parse_build_commands 0:1: -X
1779449187.431175 cmd_parse_build_commands 0:2: page-up
1779449187.431177 args_parse_flags: next -X
1779449187.431179 args_parse_flags: -X
1779449187.431180 args_parse_flags: next page-up
1779449187.431182 args_parse: flags end at 2 of 3
1779449187.431184 args_parse: 2 = page-up (type STRING)
1779449187.431186 cmd_parse_build_commands: send-keys -X page-up
1779449187.431188 args_parse_flags: next -Tcopy-mode
1779449187.431189 args_parse_flag_argument: -T = copy-mode
1779449187.431191 args_parse_flags: next PPage
1779449187.431192 args_parse: flags end at 2 of 4
1779449187.431194 args_parse: 2 = PPage (type STRING)
1779449187.431196 args_parse: 3 = send-keys -X page-up (type COMMANDS)
1779449187.431199 cmd_parse_build_commands: bind-key -T copy-mode PPage { send-keys -X page-up }
1779449187.431201 cmdq_get_command: [bind-key/0x5a4820d7b790] group 1644
1779449187.431203 cmdq_append <global>: [bind-key/0x5a4820d7b790]
1779449187.431205 yylex_token: end at WS
1779449187.431207 yylex_token: bind
1779449187.431208 yylex_token: end at WS
1779449187.431210 yylex_token: -Tcopy-mode
1779449187.431211 yylex_token: end at WS
1779449187.431213 yylex_token: Up
1779449187.431215 yylex_token: end at WS
1779449187.431216 yylex_token: send
1779449187.431218 yylex_token: end at WS
1779449187.431219 yylex_token: -X
1779449187.431221 yylex_token: end at WS
1779449187.431222 yylex_token: cursor-up
1779449187.431224 cmd_parse_build_commands 0:0: bind
1779449187.431226 cmd_parse_build_commands 0:1: -Tcopy-mode
1779449187.431228 cmd_parse_build_commands 0:2: Up
1779449187.431229 cmd_parse_build_commands 0:3 0:0: send
1779449187.431231 cmd_parse_build_commands 0:3 0:1: -X
1779449187.431233 cmd_parse_build_commands 0:3 0:2: cursor-up
1779449187.431234 cmd_parse_build_commands 0:0: send
1779449187.431236 cmd_parse_build_commands 0:1: -X
1779449187.431238 cmd_parse_build_commands 0:2: cursor-up
1779449187.431240 args_parse_flags: next -X
1779449187.431241 args_parse_flags: -X
1779449187.431243 args_parse_flags: next cursor-up
1779449187.431245 args_parse: flags end at 2 of 3
1779449187.431246 args_parse: 2 = cursor-up (type STRING)
1779449187.431249 cmd_parse_build_commands: send-keys -X cursor-up
1779449187.431250 args_parse_flags: next -Tcopy-mode
1779449187.431252 args_parse_flag_argument: -T = copy-mode
1779449187.431253 args_parse_flags: next Up
1779449187.431255 args_parse: flags end at 2 of 4
1779449187.431257 args_parse: 2 = Up (type STRING)
1779449187.431259 args_parse: 3 = send-keys -X cursor-up (type COMMANDS)
1779449187.431262 cmd_parse_build_commands: bind-key -T copy-mode Up { send-keys -X cursor-up }
1779449187.431264 cmdq_get_command: [bind-key/0x5a4820d7ba70] group 1652
1779449187.431266 cmdq_append <global>: [bind-key/0x5a4820d7ba70]
1779449187.431268 yylex_token: end at WS
1779449187.431269 yylex_token: bind
1779449187.431274 yylex_token: end at WS
1779449187.431276 yylex_token: -Tcopy-mode
1779449187.431277 yylex_token: end at WS
1779449187.431279 yylex_token: Down
1779449187.431281 yylex_token: end at WS
1779449187.431282 yylex_token: send
1779449187.431284 yylex_token: end at WS
1779449187.431285 yylex_token: -X
1779449187.431287 yylex_token: end at WS
1779449187.431288 yylex_token: cursor-down
1779449187.431290 cmd_parse_build_commands 0:0: bind
1779449187.431292 cmd_parse_build_commands 0:1: -Tcopy-mode
1779449187.431293 cmd_parse_build_commands 0:2: Down
1779449187.431295 cmd_parse_build_commands 0:3 0:0: send
1779449187.431297 cmd_parse_build_commands 0:3 0:1: -X
1779449187.431298 cmd_parse_build_commands 0:3 0:2: cursor-down
1779449187.431300 cmd_parse_build_commands 0:0: send
1779449187.431302 cmd_parse_build_commands 0:1: -X
1779449187.431304 cmd_parse_build_commands 0:2: cursor-down
1779449187.431306 args_parse_flags: next -X
1779449187.431307 args_parse_flags: -X
1779449187.431309 args_parse_flags: next cursor-down
1779449187.431311 args_parse: flags end at 2 of 3
1779449187.431312 args_parse: 2 = cursor-down (type STRING)
1779449187.431315 cmd_parse_build_commands: send-keys -X cursor-down
1779449187.431316 args_parse_flags: next -Tcopy-mode
1779449187.431318 args_parse_flag_argument: -T = copy-mode
1779449187.431319 args_parse_flags: next Down
1779449187.431321 args_parse: flags end at 2 of 4
1779449187.431323 args_parse: 2 = Down (type STRING)
1779449187.431325 args_parse: 3 = send-keys -X cursor-down (type COMMANDS)
1779449187.431328 cmd_parse_build_commands: bind-key -T copy-mode Down { send-keys -X cursor-down }
1779449187.431330 cmdq_get_command: [bind-key/0x5a4820d7bef0] group 1660
1779449187.431332 cmdq_append <global>: [bind-key/0x5a4820d7bef0]
1779449187.431334 yylex_token: end at WS
1779449187.431335 yylex_token: bind
1779449187.431337 yylex_token: end at WS
1779449187.431338 yylex_token: -Tcopy-mode
1779449187.431340 yylex_token: end at WS
1779449187.431342 yylex_token: Left
1779449187.431343 yylex_token: end at WS
1779449187.431345 yylex_token: send
1779449187.431346 yylex_token: end at WS
1779449187.431348 yylex_token: -X
1779449187.431349 yylex_token: end at WS
1779449187.431351 yylex_token: cursor-left
1779449187.431353 cmd_parse_build_commands 0:0: bind
1779449187.431355 cmd_parse_build_commands 0:1: -Tcopy-mode
1779449187.431356 cmd_parse_build_commands 0:2: Left
1779449187.431358 cmd_parse_build_commands 0:3 0:0: send
1779449187.431359 cmd_parse_build_commands 0:3 0:1: -X
1779449187.431361 cmd_parse_build_commands 0:3 0:2: cursor-left
1779449187.431363 cmd_parse_build_commands 0:0: send
1779449187.431364 cmd_parse_build_commands 0:1: -X
1779449187.431366 cmd_parse_build_commands 0:2: cursor-left
1779449187.431368 args_parse_flags: next -X
1779449187.431370 args_parse_flags: -X
1779449187.431372 args_parse_flags: next cursor-left
1779449187.431373 args_parse: flags end at 2 of 3
1779449187.431375 args_parse: 2 = cursor-left (type STRING)
1779449187.431377 cmd_parse_build_commands: send-keys -X cursor-left
1779449187.431379 args_parse_flags: next -Tcopy-mode
1779449187.431380 args_parse_flag_argument: -T = copy-mode
1779449187.431382 args_parse_flags: next Left
1779449187.431384 args_parse: flags end at 2 of 4
1779449187.431385 args_parse: 2 = Left (type STRING)
1779449187.431387 args_parse: 3 = send-keys -X cursor-left (type COMMANDS)
1779449187.431390 cmd_parse_build_commands: bind-key -T copy-mode Left { send-keys -X cursor-left }
1779449187.431392 cmdq_get_command: [bind-key/0x5a4820d7c550] group 1668
1779449187.431394 cmdq_append <global>: [bind-key/0x5a4820d7c550]
1779449187.431398 yylex_token: end at WS
1779449187.431400 yylex_token: bind
1779449187.431402 yylex_token: end at WS
1779449187.431403 yylex_token: -Tcopy-mode
1779449187.431405 yylex_token: end at WS
1779449187.431406 yylex_token: Right
1779449187.431408 yylex_token: end at WS
1779449187.431409 yylex_token: send
1779449187.431411 yylex_token: end at WS
1779449187.431412 yylex_token: -X
1779449187.431414 yylex_token: end at WS
1779449187.431419 yylex_token: cursor-right
1779449187.431421 cmd_parse_build_commands 0:0: bind
1779449187.431423 cmd_parse_build_commands 0:1: -Tcopy-mode
1779449187.431424 cmd_parse_build_commands 0:2: Right
1779449187.431426 cmd_parse_build_commands 0:3 0:0: send
1779449187.431427 cmd_parse_build_commands 0:3 0:1: -X
1779449187.431429 cmd_parse_build_commands 0:3 0:2: cursor-right
1779449187.431431 cmd_parse_build_commands 0:0: send
1779449187.431433 cmd_parse_build_commands 0:1: -X
1779449187.431434 cmd_parse_build_commands 0:2: cursor-right
1779449187.431436 args_parse_flags: next -X
1779449187.431438 args_parse_flags: -X
1779449187.431440 args_parse_flags: next cursor-right
1779449187.431441 args_parse: flags end at 2 of 3
1779449187.431443 args_parse: 2 = cursor-right (type STRING)
1779449187.431445 cmd_parse_build_commands: send-keys -X cursor-right
1779449187.431447 args_parse_flags: next -Tcopy-mode
1779449187.431449 args_parse_flag_argument: -T = copy-mode
1779449187.431450 args_parse_flags: next Right
1779449187.431452 args_parse: flags end at 2 of 4
1779449187.431453 args_parse: 2 = Right (type STRING)
1779449187.431456 args_parse: 3 = send-keys -X cursor-right (type COMMANDS)
1779449187.431458 cmd_parse_build_commands: bind-key -T copy-mode Right { send-keys -X cursor-right }
1779449187.431461 cmdq_get_command: [bind-key/0x5a4820d7ca70] group 1676
1779449187.431462 cmdq_append <global>: [bind-key/0x5a4820d7ca70]
1779449187.431464 yylex_token: end at WS
1779449187.431466 yylex_token: bind
1779449187.431468 yylex_token: end at WS
1779449187.431469 yylex_token: -Tcopy-mode
1779449187.431471 yylex_token: end at WS
1779449187.431472 yylex_token: M-1
1779449187.431474 yylex_token: end at WS
1779449187.431475 yylex_token: command-prompt
1779449187.431477 yylex_token: end at WS
1779449187.431479 yylex_token: -Np(repeat)
1779449187.431480 yylex_token: end at WS
1779449187.431482 yylex_token: -I1
1779449187.431483 yylex_token: end at WS
1779449187.431485 yylex_token: send
1779449187.431486 yylex_token: end at WS
1779449187.431488 yylex_token: -N
1779449187.431490 yylex_token: end at WS
1779449187.431491 yylex_token: %%
1779449187.431493 cmd_parse_build_commands 0:0: bind
1779449187.431495 cmd_parse_build_commands 0:1: -Tcopy-mode
1779449187.431496 cmd_parse_build_commands 0:2: M-1
1779449187.431498 cmd_parse_build_commands 0:3 0:0: command-prompt
1779449187.431500 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1779449187.431501 cmd_parse_build_commands 0:3 0:2: -I1
1779449187.431503 cmd_parse_build_commands 0:3 0:3 0:0: send
1779449187.431505 cmd_parse_build_commands 0:3 0:3 0:1: -N
1779449187.431506 cmd_parse_build_commands 0:3 0:3 0:2: %%
1779449187.431508 cmd_parse_build_commands 0:0: command-prompt
1779449187.431510 cmd_parse_build_commands 0:1: -Np(repeat)
1779449187.431512 cmd_parse_build_commands 0:2: -I1
1779449187.431513 cmd_parse_build_commands 0:3 0:0: send
1779449187.431515 cmd_parse_build_commands 0:3 0:1: -N
1779449187.431517 cmd_parse_build_commands 0:3 0:2: %%
1779449187.431518 cmd_parse_build_commands 0:0: send
1779449187.431520 cmd_parse_build_commands 0:1: -N
1779449187.431522 cmd_parse_build_commands 0:2: %%
1779449187.431524 args_parse_flags: next -N
1779449187.431526 args_parse_flag_argument: -N = %%
1779449187.431527 args_parse: flags end at 3 of 3
1779449187.431530 cmd_parse_build_commands: send-keys -N "%%"
1779449187.431531 args_parse_flags: next -Np(repeat)
1779449187.431533 args_parse_flags: -N
1779449187.431534 args_parse_flag_argument: -p = (repeat)
1779449187.431536 args_parse_flags: next -I1
1779449187.431538 args_parse_flag_argument: -I = 1
1779449187.431539 args_parse: flags end at 3 of 4
1779449187.431541 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1779449187.431545 cmd_parse_build_commands: command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" }
1779449187.431546 args_parse_flags: next -Tcopy-mode
1779449187.431548 args_parse_flag_argument: -T = copy-mode
1779449187.431550 args_parse_flags: next M-1
1779449187.431551 args_parse: flags end at 2 of 4
1779449187.431553 args_parse: 2 = M-1 (type STRING)
1779449187.431559 args_parse: 3 = command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1779449187.431563 cmd_parse_build_commands: bind-key -T copy-mode M-1 { command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } }
1779449187.431565 cmdq_get_command: [bind-key/0x5a4820d7d850] group 1684
1779449187.431567 cmdq_append <global>: [bind-key/0x5a4820d7d850]
1779449187.431571 yylex_token: end at WS
1779449187.431573 yylex_token: bind
1779449187.431575 yylex_token: end at WS
1779449187.431576 yylex_token: -Tcopy-mode
1779449187.431578 yylex_token: end at WS
1779449187.431579 yylex_token: M-2
1779449187.431581 yylex_token: end at WS
1779449187.431583 yylex_token: command-prompt
1779449187.431584 yylex_token: end at WS
1779449187.431586 yylex_token: -Np(repeat)
1779449187.431587 yylex_token: end at WS
1779449187.431589 yylex_token: -I2
1779449187.431590 yylex_token: end at WS
1779449187.431592 yylex_token: send
1779449187.431594 yylex_token: end at WS
1779449187.431595 yylex_token: -N
1779449187.431597 yylex_token: end at WS
1779449187.431598 yylex_token: %%
1779449187.431600 cmd_parse_build_commands 0:0: bind
1779449187.431602 cmd_parse_build_commands 0:1: -Tcopy-mode
1779449187.431603 cmd_parse_build_commands 0:2: M-2
1779449187.431605 cmd_parse_build_commands 0:3 0:0: command-prompt
1779449187.431607 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1779449187.431608 cmd_parse_build_commands 0:3 0:2: -I2
1779449187.431610 cmd_parse_build_commands 0:3 0:3 0:0: send
1779449187.431612 cmd_parse_build_commands 0:3 0:3 0:1: -N
1779449187.431613 cmd_parse_build_commands 0:3 0:3 0:2: %%
1779449187.431615 cmd_parse_build_commands 0:0: command-prompt
1779449187.431617 cmd_parse_build_commands 0:1: -Np(repeat)
1779449187.431619 cmd_parse_build_commands 0:2: -I2
1779449187.431620 cmd_parse_build_commands 0:3 0:0: send
1779449187.431622 cmd_parse_build_commands 0:3 0:1: -N
1779449187.431624 cmd_parse_build_commands 0:3 0:2: %%
1779449187.431625 cmd_parse_build_commands 0:0: send
1779449187.431627 cmd_parse_build_commands 0:1: -N
1779449187.431629 cmd_parse_build_commands 0:2: %%
1779449187.431631 args_parse_flags: next -N
1779449187.431633 args_parse_flag_argument: -N = %%
1779449187.431634 args_parse: flags end at 3 of 3
1779449187.431636 cmd_parse_build_commands: send-keys -N "%%"
1779449187.431638 args_parse_flags: next -Np(repeat)
1779449187.431640 args_parse_flags: -N
1779449187.431641 args_parse_flag_argument: -p = (repeat)
1779449187.431643 args_parse_flags: next -I2
1779449187.431645 args_parse_flag_argument: -I = 2
1779449187.431646 args_parse: flags end at 3 of 4
1779449187.431648 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1779449187.431651 cmd_parse_build_commands: command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" }
1779449187.431653 args_parse_flags: next -Tcopy-mode
1779449187.431655 args_parse_flag_argument: -T = copy-mode
1779449187.431656 args_parse_flags: next M-2
1779449187.431658 args_parse: flags end at 2 of 4
1779449187.431660 args_parse: 2 = M-2 (type STRING)
1779449187.431662 args_parse: 3 = command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1779449187.431666 cmd_parse_build_commands: bind-key -T copy-mode M-2 { command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } }
1779449187.431668 cmdq_get_command: [bind-key/0x5a4820d7dfd0] group 1696
1779449187.431670 cmdq_append <global>: [bind-key/0x5a4820d7dfd0]
1779449187.431672 yylex_token: end at WS
1779449187.431674 yylex_token: bind
1779449187.431676 yylex_token: end at WS
1779449187.431677 yylex_token: -Tcopy-mode
1779449187.431679 yylex_token: end at WS
1779449187.431680 yylex_token: M-3
1779449187.431682 yylex_token: end at WS
1779449187.431684 yylex_token: command-prompt
1779449187.431685 yylex_token: end at WS
1779449187.431687 yylex_token: -Np(repeat)
1779449187.431688 yylex_token: end at WS
1779449187.431690 yylex_token: -I3
1779449187.431692 yylex_token: end at WS
1779449187.431693 yylex_token: send
1779449187.431694 yylex_token: end at WS
1779449187.431696 yylex_token: -N
1779449187.431702 yylex_token: end at WS
1779449187.431704 yylex_token: %%
1779449187.431705 cmd_parse_build_commands 0:0: bind
1779449187.431707 cmd_parse_build_commands 0:1: -Tcopy-mode
1779449187.431709 cmd_parse_build_commands 0:2: M-3
1779449187.431711 cmd_parse_build_commands 0:3 0:0: command-prompt
1779449187.431712 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1779449187.431714 cmd_parse_build_commands 0:3 0:2: -I3
1779449187.431716 cmd_parse_build_commands 0:3 0:3 0:0: send
1779449187.431717 cmd_parse_build_commands 0:3 0:3 0:1: -N
1779449187.431719 cmd_parse_build_commands 0:3 0:3 0:2: %%
1779449187.431721 cmd_parse_build_commands 0:0: command-prompt
1779449187.431722 cmd_parse_build_commands 0:1: -Np(repeat)
1779449187.431724 cmd_parse_build_commands 0:2: -I3
1779449187.431726 cmd_parse_build_commands 0:3 0:0: send
1779449187.431727 cmd_parse_build_commands 0:3 0:1: -N
1779449187.431729 cmd_parse_build_commands 0:3 0:2: %%
1779449187.431731 cmd_parse_build_commands 0:0: send
1779449187.431732 cmd_parse_build_commands 0:1: -N
1779449187.431734 cmd_parse_build_commands 0:2: %%
1779449187.431736 args_parse_flags: next -N
1779449187.431738 args_parse_flag_argument: -N = %%
1779449187.431740 args_parse: flags end at 3 of 3
1779449187.431742 cmd_parse_build_commands: send-keys -N "%%"
1779449187.431744 args_parse_flags: next -Np(repeat)
1779449187.431745 args_parse_flags: -N
1779449187.431747 args_parse_flag_argument: -p = (repeat)
1779449187.431748 args_parse_flags: next -I3
1779449187.431750 args_parse_flag_argument: -I = 3
1779449187.431752 args_parse: flags end at 3 of 4
1779449187.431754 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1779449187.431757 cmd_parse_build_commands: command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" }
1779449187.431758 args_parse_flags: next -Tcopy-mode
1779449187.431760 args_parse_flag_argument: -T = copy-mode
1779449187.431762 args_parse_flags: next M-3
1779449187.431763 args_parse: flags end at 2 of 4
1779449187.431765 args_parse: 2 = M-3 (type STRING)
1779449187.431768 args_parse: 3 = command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
